Name,Observed Wavelength of H-alpha,Apparent Mag,RA J2000.0,Dec J2000.0,Redshift,Radial Velocity,Distance in parsecs,Absolute Magnitude,Luminosity,Visible Mass
IC3374,6570.740790035801,14.653049061974292,12.459277777777777,10.003333333333334,0.0012099698354057775,362739.83106215345,16361451.039786432,-16.416060023524743,298142582.789511,1.190301693719602e+41
PGC040881,6585.675840364942,11.791342898593795,12.459666666666665,15.739444444444443,0.003485682995816086,1044981.4731245082,14816615.498230075,-19.062402155281227,3411621652.7660756,2.388340000351831e+41
PGC040893,6599.199198934611,12.181067701276142,12.460444444444443,14.455555555555556,0.005546291054825847,1662736.2281096533,18185271.486837257,-19.117531243702047,3589322633.15346,2.423241062285456e+41
PGC040889,6596.025625592043,11.403983538896057,12.460777777777777,18.434444444444445,0.005062721032492723,1517765.5824992913,18752463.14541039,-19.961308064143154,7807701938.713642,3.0257166576547816e+41
NGC4435,6609.298104450871,14.594097908743418,12.46125,13.078888888888889,0.007085101549776152,2124060.008787002,15580425.232424365,-16.368798624170136,285443034.5204807,1.1755896362985966e+41
PGC040899,6568.395616993168,14.420201581334716,12.461305555555555,15.945,0.0008526264693680119,255610.985007698,17491509.069730673,-16.793934816654648,422254150.06125075,1.3147486762375483e+41
NGC4436,6600.495879270543,13.994458185858155,12.461472222222222,12.315833333333334,0.005743871407104084,1721969.3275716521,16810345.39363433,-17.133424997938974,577258051.6015457,1.4376117710199602e+41
PGC040906,6595.238183360739,13.79820831934056,12.461694444444444,12.089722222222223,0.004942735320402569,1481794.7709469039,15736855.480405534,-17.186381463106294,606111585.2844514,1.457786041630522e+41
PGC040912,6580.011140896912,14.22412359413893,12.462305555555554,11.214722222222221,0.0026225301543414403,786214.7611491397,15223918.94329296,-16.688508720716776,383180578.0849239,1.278774729967535e+41
PGC040913,6592.195548173113,13.286833508842683,12.462361111111111,12.984166666666665,0.004479116866750843,1342805.4551524937,16393319.044255005,-17.78650094683035,1053417135.8998755,1.7071782590900205e+41
NGC4438,6590.466353041727,12.69433106396989,12.462638888888888,13.009166666666667,0.0042156325107769455,1263814.832430532,16725954.560602179,-18.42262349904326,1892558878.9608507,2.018266871582238e+41
PGC040917,6592.694118279357,12.015894709270782,12.46286111111111,11.435277777777777,0.004555085981495344,1365580.4227938317,16224281.613656169,-19.03493267074699,3326389248.7185493,2.371137738321339e+41
NGC4440,6604.779864024847,15.12074229982122,12.464888888888888,12.293333333333333,0.006396639243134938,1917664.2016386827,16746946.834335929,-15.998935908128733,203036614.50516194,1.066561061210694e+41
UGC07580,6578.083399232884,12.37097805383237,12.465222222222222,8.090555555555556,0.0023287924716408615,698154.4192451092,18937791.18844599,-19.01566856432707,3267889972.5487185,2.3591479105124463e+41
PGC040946,6598.994853487553,13.498572156309194,12.466777777777779,11.949722222222222,0.005515154124390964,1653401.6112000048,15916237.06208986,-17.510629838985018,817056210.7834445,1.5876352933410521e+41
PGC040948,6589.071618087828,14.092555352618234,12.467222222222222,15.444444444444445,0.0040031111854432755,1200102.5419313335,15674712.45011039,-16.88344255997503,458539786.0369139,1.3460841130619087e+41
UGC07584,6604.582277473546,7.479448180950328,12.467444444444444,22.587777777777777,0.006366532192592533,1908638.334953445,15601377.4196034,-23.486366534964596,200699649474.82864,7.650539846677477e+41
PGC040951,6580.632969703939,14.138673064379052,12.467694444444444,2.9099999999999997,0.0027172806887210132,814620.2567476054,16892260.15912213,-16.99976574267239,510394865.82295614,1.387925888602629e+41
NGC4442,6573.786402204587,11.512236846986545,12.46775,9.803611111111111,0.0016740419035452536,501865.13705883047,15303399.496044805,-19.411702731408518,4706316092.730114,2.6182807828227684e+41
PGC200170,6602.599029821485,11.109490324657996,12.468027777777777,13.611944444444443,0.006064336841208773,1818042.4477659336,17396461.439141903,-20.092814269128695,8813039317.755663,3.132258069625945e+41
PGC040957,6602.74393341975,14.238111592963977,12.468055555555555,13.578055555555554,0.006086416380165494,1824661.7270212758,16435477.091328673,-16.84079998384407,440879589.3869889,1.3310634595643115e+41
KKH80,6581.032210787032,10.600282828434445,12.468055555555555,22.290833333333335,0.0027781146442116267,832857.817793999,18573287.96458892,-20.744161132504132,16057001687.05895,3.717895496132378e+41
PGC3089432,6610.811953244738,11.819652635077922,12.468194444444444,26.672777777777778,0.0073157727257782135,2193213.4876304106,14587805.074226806,-19.000297122586076,3221950389.640768,2.349624350176555e+41
PGC040958,6584.485554369326,13.040434287505072,12.468472222222223,12.898055555555555,0.0033043143733353375,990608.5279869305,17732486.19536368,-18.203413864619918,1546555628.3784745,1.9051363435949625e+41
IC0794,6604.717156374545,14.006655906865596,12.469055555555556,12.093333333333334,0.006387084228461237,1914799.6803034279,16156087.858167648,-17.035025124306273,527242061.8428871,1.4008638241568753e+41
VLSB-B,6600.621915556192,13.165681482232216,12.469611111111112,12.724444444444444,0.005763076058418859,1727726.7371943414,15713983.653576696,-17.81575000294582,1082181240.4164946,1.7203690491839613e+41
PGC040974,6598.04746063766,13.35818440419511,12.469805555555556,9.760277777777778,0.005370796098869368,1610124.163896859,16429605.816197535,-17.71995131501797,990787516.4637301,1.6775412155731996e+41
PGC040972,6589.418120909036,13.295565822714174,12.47,10.365,0.004055909201718055,1215930.9890078737,16403897.885229032,-17.77916946292232,1046327850.2999462,1.7038877770996362e+41
IC3383,6569.768212555809,13.11411673341803,12.470083333333333,10.297777777777778,0.0010617743273921842,318311.93545019964,17446323.741890106,-18.094402902481043,1398817835.1376088,1.8512610606951223e+41
IC3384,6583.580305478604,12.615057810932264,12.470222222222223,25.089444444444442,0.0031663779908885914,949256.2408455925,17308200.390999127,-18.576201762734605,2180121536.23868,2.1015048333372925e+41
PGC040969,6597.935447211004,14.764209287184173,12.470222222222223,10.526111111111112,0.005353728166484384,1605007.3264941867,17437002.56597625,-16.44314987011694,305675019.12223655,1.1988173896115809e+41
NGC4445,6600.03519801816,12.907601103107076,12.471083333333333,9.436388888888889,0.005673675568074632,1700925.1444476403,15882964.45747104,-18.0970567171238,1402241082.625227,1.852554355530867e+41
PGC139866,6569.447305034018,12.72363965273954,12.471083333333333,2.7008333333333336,0.0010128763689307707,303652.69629187055,16326267.819135044,-18.340794929607082,1755165088.325748,1.975271306770868e+41
PGC1207185,6570.929952015573,11.87497276722307,12.471111111111112,1.8288888888888888,0.0012387932003981028,371380.8585010338,16865338.081708703,-19.26000249006472,4092615983.4354753,2.5158170018165643e+41
PGC041007,6600.83944680838,14.635194195648609,12.47325,13.195833333333333,0.00579622216254938,1737663.6892247542,17122263.092372317,-16.532611633969942,331928584.259036,1.2273748942615511e+41
PGC041006,6573.00589601719,14.13022051519459,12.473333333333333,11.420555555555556,0.001555113064117375,466211.1679596594,15502721.497357018,-16.821819210345506,433239139.0723064,1.3244315875018396e+41
SDSSJ122825.86+111424.9,6566.839601026919,14.325022168692314,12.47386111111111,11.240277777777777,0.00061553011320159,184531.28560972292,16085657.250023976,-16.70717188433229,389824161.7908141,1.2850705723611185e+41
IC3391,6584.190775419065,14.082907666931682,12.47425,18.415,0.003259397729485025,977142.8569219348,16056835.487316888,-16.945392121898955,485463797.4528208,1.3682080727233223e+41
NGC4450,6593.478682071659,13.67732651529181,12.474861111111112,17.084999999999997,0.004674633094359004,1401419.7456060317,15787148.1079468,-17.314191901422944,681831027.7511579,1.507650564864026e+41
PGC041027,6586.717368821817,12.541959496970309,12.475138888888889,7.324722222222222,0.0036443848390652622,1092559.0888013095,16086213.966277774,-18.49030970828757,2014298750.414076,2.054537906202499e+41
UGC07596,6566.343066895804,15.20545725962186,12.476083333333333,8.639722222222222,0.0005398712281046159,161849.32247696148,18271696.230926413,-16.1034370725258,223550079.68544176,1.0962982334914694e+41
NGC4451,6588.117828082421,13.057998147478717,12.477916666666667,9.258888888888889,0.003857778399832368,1156532.8689050523,16994114.341859147,-18.093494532519433,1397648018.0952911,1.85081858832109e+41
IC3393,6585.756396738994,12.395743854672917,12.478250000000001,12.915833333333333,0.0034979576916855937,1048661.3343704303,17386669.370449536,-18.805338123031532,2692373139.819528,2.2321193164070846e+41
PGC041059,6576.498507177632,13.479420901874915,12.4785,12.549722222222222,0.0020872961506721577,625755.6435839445,15371365.117791295,-17.45414129079534,775633425.1857415,1.5642094693936873e+41
IC3392,6583.949123249255,11.92772914938216,12.478694444444445,14.999444444444444,0.0032225762249733503,966104.0475771216,15966072.146886302,-19.088261287683025,3493852086.919246,2.404647832790649e+41
NGC4452,6581.690815722877,13.424977401567894,12.478694444444445,11.755,0.002878468903955156,862943.2679932821,17056720.89149137,-17.734500313008247,1004153543.609517,1.6839761711820528e+41
NGC4455,6582.723722847335,10.840444154498758,12.478916666666667,22.82111111111111,0.0030358570804129847,910127.0562737123,18013440.361639135,-20.437539175669325,12106418152.915749,3.4296884347383755e+41
PGC041068,6575.733412613736,13.595229872724396,12.479138888888889,12.809722222222224,0.001970715641758991,590805.6862619753,16698519.15470038,-17.518159922696817,822742570.2060298,1.5907844085273222e+41
NGC4454,6581.156904117558,12.050058044007804,12.48075,-0.060833333333333316,0.0027971146641003752,838553.8804584958,17117192.971344043,-19.117104689646503,3587912770.050418,2.4229690716470284e+41
PGC041084,6580.118817902044,12.575286375422152,12.480777777777778,-1.9391666666666667,0.002638937328890645,791133.5083360808,18353418.54025426,-18.74329846748922,2542842064.1532054,2.195973826183014e+41
PGC041090,6567.803571730712,13.88554827903836,12.481916666666667,9.421111111111111,0.0007624141724129618,228566.01876171763,17292672.554532588,-17.30376231081049,675312711.1033514,1.5035183799126653e+41
PGC041091,6576.530307136159,13.6500194496137,12.482055555555556,8.816944444444443,0.0020921416371302293,627208.2838794155,17092032.66306181,-17.51394912082364,819557913.9071207,1.589022663015121e+41
NGC4458,6580.792183011457,10.50958351809232,12.482666666666667,13.241944444444444,0.0027415406551254407,821893.2117069862,15856451.373891933,-20.491446482195038,12722679675.034584,3.4786881996674644e+41
PGC3294335,6580.08070822509,9.454919994642768,12.48275,-0.39722222222222225,0.0026331304054809657,789392.6364936754,15236522.568568492,-21.45950930178964,31031568002.05757,4.487983533340806e+41
PGC041098,6585.162482252888,12.58168377406644,12.482805555555556,12.661666666666667,0.0034074605736709174,1021530.9809188944,16444869.926016882,-18.498468439400135,2029492149.7120042,2.0589537195819666e+41
NGC4457,6575.134821124277,12.402826277550169,12.483055555555556,3.5705555555555555,0.001879505870097553,563461.6846219741,14773126.546948284,-18.444535812547763,1931142514.4235375,2.029938385547805e+41
PGC041102,6606.99768331054,10.845418508252036,12.483277777777777,12.648333333333333,0.006734577209505099,2018975.4552283147,16487923.403429667,-20.24041129779895,10096352829.4559,3.2563101927360978e+41
NGC4459,6576.565816718986,14.66816329286349,12.483333333333333,13.97861111111111,0.0020975523738322455,628830.3819349038,16822831.039128706,-16.46133212259459,310837100.3896636,1.2045671236183872e+41
DDO128,6566.4475878023695,12.180793277074011,12.483944444444443,2.722777777777778,0.0005557974953327438,166623.8972760468,17136273.057249855,-18.988788591879846,3187978888.5901265,2.342519278124347e+41
NGC4461,6592.666522302731,14.842841648977776,12.484166666666665,13.18388888888889,0.0045508810725194415,1364319.8227962796,16626859.615647286,-16.261209500792255,258513840.9131216,1.1427726792486087e+41
PGC083543,6576.69997080303,13.720397552820344,12.484416666666666,0.10361111111111111,0.0021179939664517367,634958.6172317357,17497991.576731514,-17.494543462839907,805039861.8164474,1.5809287659492202e+41
PGC041120,6595.231043924338,13.915029750645653,12.48511111111111,14.005,0.004941647456015552,1481468.6374083492,18546898.798549797,-17.42632676054579,756015508.0469444,1.55280209110426e+41
PGC041124,6586.580005923819,12.989953307178457,12.48561111111111,9.443888888888889,0.0036234543066706593,1086284.2730474828,16488474.68832398,-18.095949102310573,1400811314.4760149,1.852014467052106e+41
PGC1120391,6565.696102386417,14.679994700626125,12.487388888888889,-0.6347222222222223,0.00044129066654741145,132295.61361670686,17130323.284935225,-16.488833094802303,318810956.23986566,1.2133161377992197e+41
PGC041136,6612.833597883108,14.895912879951917,12.487472222222221,12.978055555555555,0.007623818779043612,2285563.371116043,17300590.21704728,-16.294391717667303,266536497.8791387,1.1527950482524748e+41
PGC041137,6567.99526489681,13.597246658660907,12.487583333333333,8.814444444444446,0.0007916232243569965,237322.67223986945,16225214.889663473,-17.453705628262625,775322256.9348458,1.5640301497515395e+41
PGC041144,6584.542409347787,14.795938805237029,12.488388888888888,10.135833333333332,0.003312977593068034,993205.6959247896,16660260.362937644,-16.31247011568211,271011703.63184637,1.1582923951435373e+41
KDG141,6582.161121816,11.401488285853986,12.489222222222221,16.80638888888889,0.002950131318339544,884427.1193477924,16075173.630877092,-19.629290076722825,5750638011.487579,2.772575258104802e+41
NGC4464,6592.91141221968,14.622458005023836,12.489249999999998,8.156666666666666,0.004588195925470773,1375506.5342824678,18390097.487431496,-16.700462152352337,387422519.3419636,1.2828035467316725e+41
IC3413,6595.543506983077,13.50364325886992,12.489583333333332,11.43388888888889,0.004989258697976062,1495742.1286641234,15918573.571816131,-17.505877486014015,813487706.8385419,1.5856510472418955e+41
IC3412,6578.602454680009,14.21386891757129,12.48961111111111,9.98861111111111,0.002407883019444279,721865.1689756622,16787412.889347676,-16.911049942972276,470348731.5979118,1.3558989614273115e+41
PGC041156,6592.947682752722,14.345364743469602,12.48986111111111,12.450833333333332,0.0045937226111907314,1377163.3929790477,16798520.416965093,-16.780990414253417,417249827.4007248,1.3102777972705298e+41
IC0796,6597.310320481236,14.819247394664616,12.490638888888888,16.404722222222222,0.0052584751144688635,1576451.179898452,17143167.709976047,-16.351207974441806,280855665.99469,1.1701603783844283e+41
NGC4469,6577.155479254843,14.391916927109698,12.49111111111111,8.75,0.0021874016052361167,655766.5038668811,17016139.03364912,-16.7623881998707,410161865.7374044,1.3038793718429525e+41
SDSSJ122928.18+203348.8,6574.0823806052695,13.22013298704492,12.491166666666667,20.56361111111111,0.0017191413124382215,515385.5997052004,16978363.150597442,-17.929346105354256,1201540577.76682,1.772572602245182e+41
PGC041167,6580.899254460075,13.524811964792214,12.491305555555554,12.49611111111111,0.0027578555586145193,826784.2967260098,17917087.86535459,-17.74152515258001,1010671597.4162099,1.6870920565321417e+41
IC3414,6595.737385724581,10.973865113923695,12.491333333333332,6.771388888888889,0.005018800774757803,1504598.6204769462,15694449.807593886,-20.004865363378563,8127297274.375645,3.0605975993627066e+41
NGC4467,6576.789101126689,11.950143730083305,12.49175,7.9927777777777775,0.0021315751092048085,639030.141400128,16934091.363551315,-19.193665762749518,3850049427.6699743,2.4722802955564912e+41
NGC4466,6597.56589301746,14.78067639968787,12.491833333333332,7.696388888888889,0.005297417720707687,1588125.879543715,16525943.942584936,-16.310154976606647,270434435.12378746,1.1575869379946233e+41
NGC4468,6574.687602805559,14.745114552165958,12.491916666666667,14.049166666666666,0.0018113614319434923,543032.4960087392,14904957.401940862,-16.121539143663043,227308490.25390488,1.1015330255142413e+41
SDSSJ122933.64+131145.6,6607.891315335969,14.899167401352804,12.492666666666667,13.196111111111112,0.0068707434838741754,2059797.0773181224,16518614.082981402,-16.19070063397988,242259185.97197,1.1217645020804226e+41
SDSSJ122934.46+075851.5,6575.06840007409,13.039576645096467,12.492916666666666,7.981111111111111,0.0018693850298789894,560427.5330558256,15296615.5156686,-17.88340010851244,1151754833.2321255,1.7512698112609997e+41
PGC041180,6576.474917922639,15.05668213724168,12.493055555555555,8.058055555555557,0.002083701761845358,624678.0729225505,16257583.769186243,-15.998597864963664,202973409.0452627,1.066466187431084e+41
PGC041182,6569.940901347446,13.94788430156288,12.493222222222222,13.21111111111111,0.0010880876070344936,326200.4582322089,16625310.759032492,-17.155964557687767,589367010.8797952,1.4461640782949092e+41
PGC041185,6581.526362363793,13.966368052670894,12.493638888888889,7.932777777777778,0.0028534104900030943,855430.9444810121,15145020.890745528,-16.934981330962103,480831080.57508016,1.3644648235011733e+41
NGC4470,6581.481773984164,12.897232438596816,12.493833333333333,7.824166666666667,0.002846616380838052,853394.1217945036,17152824.51159192,-18.27444578352938,1651118765.8217826,1.9410825061732815e+41
PGC041191,6580.084937376762,13.8465137637317,12.49386111111111,7.1066666666666665,0.0026337748181815,789585.826561135,17289389.414029766,-17.34238451703932,699767562.150519,1.518877357553449e+41
PGC041192,6587.903096302966,14.49185199235147,12.494027777777777,11.29888888888889,0.0038250588625230453,1146723.798390468,16256769.76193094,-16.563319282839217,341450468.6499489,1.2373332432433766e+41
PGC041196,6578.750472234591,12.782996587473242,12.494194444444444,3.612777777777778,0.0024304370443395396,728626.6955368055,16025421.52089219,-18.241050721044175,1601106749.9159143,1.9240990138262217e+41
PGC041195,6598.028068293522,14.41277411165226,12.494222222222222,12.548333333333334,0.00536784121008127,1609238.3105239584,16573364.739429044,-16.68427932948517,381690834.8386799,1.2773522771013569e+41
PGC041193,6590.559553950059,14.774226724189631,12.49461111111111,10.385,0.004229833904744851,1268072.3032351967,16594409.43099788,-16.32558228161163,274304487.5735912,1.162295986649125e+41
PGC041206,6587.053525698424,14.631124033658978,12.495388888888888,17.515555555555554,0.0036956064025146507,1107914.9272104045,16922225.784630552,-16.511163392955503,325435823.0862534,1.220466907204867e+41
PGC041209,6584.700323656303,13.916222241775714,12.495583333333332,12.805555555555557,0.003337039625815663,1000419.311866678,18197373.199165735,-17.383821267533904,726990117.1516865,1.535530108996756e+41
PGC041211,6580.244009888776,11.254322681512647,12.495722222222222,15.024722222222223,0.0026580133310136755,796852.3499013574,17825263.980233397,-20.00085716939853,8097349181.960287,3.0573710851622926e+41
PGC041214,6585.317540196856,11.166959651286994,12.495833333333332,17.2875,0.003431087370764807,1028614.1164943388,17018592.758640155,-19.98765857915256,7999510847.68205,3.0467705119687173e+41
PGC041216,6567.333436057605,12.64306799449436,12.495888888888889,5.920277777777778,0.0006907777256055514,207089.9522909378,16925352.087413833,-18.499620564531,2031646881.1641982,2.0595780574940797e+41
PGC041223,6588.414244916357,15.085781078385327,12.496472222222222,6.965277777777778,0.0039029446145482094,1170073.3594332703,16906366.63848968,-16.054470336776145,213691936.50181562,1.082262264205397e+41
NGC4473,6584.074034317953,14.724032113954216,12.496916666666666,13.429444444444444,0.003241609422495406,971810.0566458583,17093129.592276193,-16.440075812353797,304810781.8637199,1.1978480029382055e+41
PGC1213772,6570.405348404548,11.76074271809355,12.497388888888889,2.0316666666666667,0.0011588572567422517,347416.6654698967,15172104.001576632,-19.14448633709714,3679548526.4230595,2.4404909510040938e+41
NGC4474,6598.243340687855,13.4782016590337,12.498222222222221,14.06861111111111,0.00540064312303512,1619072.076635495,17014131.662098367,-17.675847287090413,951346916.3936777,1.6581840708682541e+41
PGC041243,6588.461259438656,13.909528179596377,12.498527777777777,7.138333333333334,0.003910108404744372,1172221.0097047742,15612050.51378711,-17.057771559398788,538404428.9427166,1.4092742375424544e+41
NGC4476,6574.420682863646,13.13330720147141,12.499749999999999,12.348611111111111,0.0017706897762610474,530839.4403807694,13992598.093833612,-17.596184599385197,884043916.1573066,1.6237846502351326e+41
PGC1346685,6593.534920698794,12.372042630025987,12.49986111111111,8.431944444444444,0.004683202398182651,1403988.7582626718,17877051.476799734,-18.88943682343941,2909207706.683877,2.2820685499864043e+41
UGC07636,6568.571696865013,13.13378058224803,12.500166666666667,7.929444444444445,0.0008794564614209577,263654.41427337105,16198738.68413879,-17.913625415204486,1184268468.1392343,1.7652547226332128e+41
PGC041259,6598.268503291238,11.414574956817642,12.500555555555556,9.473888888888888,0.005404477249228545,1620221.5187513041,15666878.423140794,-19.560337409490305,5396783099.253435,2.722720357502245e+41
PGC1143998,6584.989504134922,12.482812704550412,12.500583333333333,0.41055555555555556,0.003381103208222269,1013629.2415446399,18715237.803371195,-18.878164044482645,2879158791.6651793,2.275308913940865e+41
NGC4477,6605.441045452071,14.284616343219833,12.50061111111111,13.636388888888888,0.006497386093141877,1947867.3474380202,18276856.745646663,-17.024891195990527,522343841.1527716,1.3971330201812773e+41
PGC1364593,6587.937419956714,12.986874905476084,12.500722222222223,9.403333333333334,0.0038302888944830027,1148291.722527162,15363341.266649615,-17.94555348285259,1219611169.6501353,1.7801487926491176e+41
PGC041264,6575.638334726301,13.509721348441088,12.501416666666668,8.073611111111111,0.0019562282450023005,586462.4739782659,17240960.610877812,-17.673085949832164,948930443.6704098,1.6569795840647854e+41
NGC4482,6603.525787270734,14.81396049705942,12.50286111111111,10.779444444444445,0.006205550568466833,1860377.2581639693,17820294.767223857,-16.440613920277634,304961888.31914175,1.1980176356033494e+41
PGC041273,6575.623355583968,13.01724529538926,12.503027777777778,12.195555555555556,0.001953945813367497,585778.2181882511,17022654.64712829,-18.13789114630849,1455983517.3683887,1.8725686631042028e+41
PGC041284,6591.718899620396,12.58430648770782,12.504472222222223,10.533055555555556,0.004406488026512445,1321031.876615735,16058930.095205834,-18.444276550372116,1930681433.3296618,2.0297998966885424e+41
IC3430,6570.773925305919,13.496681462937232,12.504666666666667,9.085277777777778,0.0012150187886144082,364253.4691548958,16077980.062067732,-17.534475965903084,835199809.0401568,1.5976292987449174e+41
NGC4478,6579.062777620949,13.354565813365106,12.504833333333334,12.32861111111111,0.0024780242611308623,742892.9842280551,16418622.206420127,-17.72211773579722,992766455.3149203,1.6784978531781376e+41
NGC4479,6580.604212126065,12.378508497569552,12.50511111111111,13.5775,0.0027128987819322603,813306.5941406783,16905504.510453485,-18.761632182090995,2586145009.424329,2.2065940415440162e+41
PGC041308,6607.997990498097,12.774308039121244,12.505666666666666,14.140277777777778,0.006886998003610811,2064670.059743578,18335749.85850857,-18.54218533867583,2112876610.3179593,2.0827771378063035e+41
VCC1287,6591.933566447883,13.824581564829131,12.506805555555555,13.980277777777777,0.004439197666831651,1330837.980087326,17708548.11541438,-17.416333214212237,749088768.8124602,1.548723854309616e+41
NGC4480,6565.715831792556,11.950843797692286,12.507444444444445,4.246388888888889,0.00044429691481617795,133196.8641745586,16577893.193048922,-19.146802888635094,3687407676.3586726,2.4419791437565195e+41
IC3436,6596.43030121126,15.079727323378956,12.508305555555555,19.673055555555557,0.005124383069918137,1536251.3962643442,17432550.5578001,-16.127077343708898,228470923.67327356,1.1031395609303145e+41
NGC4486B,6574.996104334929,14.200255047438567,12.508888888888889,12.490277777777777,0.0018583690398807917,557125.0223369626,17040294.80708238,-16.95713047278455,490740825.48864895,1.37244097075999e+41
PGC041325,6576.62278275693,11.709346823409987,12.509,10.261111111111111,0.002106232516140949,631432.6231334198,15950117.64371183,-19.304472629802547,4263723683.9325523,2.545431120088685e+41
AGC229379,6589.674490125447,14.065348890485438,12.509444444444444,23.205555555555556,0.004094973201293151,1227642.0814598023,16566156.28919591,-17.030759880930916,525174889.06396174,1.399292362938635e+41
PGC041336,6593.470817140775,14.425503978530838,12.510722222222222,15.608055555555556,0.004673434683484912,1401060.4710643936,16962968.048330937,-16.722005241684474,395186496.7932707,1.2900965664077435e+41
IC3435,6595.77329871658,14.158598022536506,12.511083333333334,15.129722222222222,0.0050242729805234365,1506239.146494107,17195250.337180555,-17.01844449188108,519251544.1962072,1.3947648396902275e+41
NGC4483,6593.611905515889,14.89578266451089,12.511277777777778,9.015555555555556,0.004694932881679881,1407505.4687438346,16977672.594304495,-16.253608106392292,256710269.45033,1.1404890454702887e+41
PGC1290662,6571.892893908986,13.857514269703785,12.511666666666667,5.8788888888888895,0.0013855204956703115,415368.59500638105,17121914.393352635,-17.310247336904837,679358376.7067198,1.506086401858274e+41
PGC041345,6575.821466300575,12.757737494638205,12.51238888888889,13.799444444444445,0.001984132733067412,594828.0290445373,16215275.262653466,-18.29188413258276,1677852012.002034,1.9500104994765816e+41
SDSSJ123044.76+054919.5,6572.50251645119,10.39204472847879,12.512444444444444,5.821944444444444,0.0014784111128161026,443216.5014456547,16104676.476359334,-20.642715295460835,14624671448.20456,3.6199566383091005e+41
IC3437,6579.788437208037,14.884467697284276,12.51275,11.343333333333334,0.002588595905411939,776041.5292521807,15591029.802493399,-16.07990631123523,218757284.89597479,1.0895307312695527e+41
PGC169451,6584.539795907042,14.56029614054652,12.512888888888888,12.099166666666667,0.0033125793726827,993086.3124566447,17226325.61446013,-16.620667119722903,359970447.4502063,1.2561477353276107e+41
PGC041356,6585.922628327802,12.575345683123524,12.51313888888889,7.605277777777777,0.003523287061589775,1056254.8884335961,15117690.695232807,-18.322081594490122,1725172941.36816,1.9655680686073023e+41
PGC1180748,6577.427903233162,12.057689990906962,12.513277777777779,0.9758333333333333,0.0022289119328886553,668210.987026221,18116001.38223023,-19.23262173482851,3990696443.087794,2.4977548939605374e+41
PGC041360,6586.066629452868,13.702955696337334,12.5135,12.045277777777777,0.0035452290871074155,1062832.942197028,14390153.536860691,-17.087371442162798,553284593.0419618,1.4202943406830295e+41
PGC041358,6598.265598853975,13.30399647926018,12.51361111111111,13.223888888888888,0.0054040346885435575,1620088.8423957375,16859244.195719395,-17.830194026695324,1096674159.9974828,1.7269205844692294e+41
NGC4486,6596.489483825526,14.106479852060126,12.51375,12.390555555555554,0.005133400960798173,1538954.891937246,16530105.393779619,-16.984898260863957,503453430.3694938,1.3825063534864195e+41
NGC4488,6600.314753774552,14.612220353775491,12.514277777777778,8.36,0.005716272593184524,1713695.4113088225,17113610.121455207,-16.554487815042087,338684347.5686673,1.2344609905259877e+41
NGC4489,6586.270418457936,13.6516144319522,12.5145,16.75888888888889,0.0035762812302577718,1072142.1405182413,17159918.35345909,-17.520961653814457,824868390.6018466,1.5919576989452378e+41
PGC1180413,6565.047660976293,12.453242981836093,12.515083333333333,0.9641666666666666,0.0003424850637367971,102674.43908594106,18712134.00787376,-18.907373613332204,2957668154.9418855,2.2928656321196156e+41
PGC041370,6601.654546492985,14.89313319786566,12.515472222222222,14.773888888888889,0.005920422151061366,1774897.9090643344,17400018.163597643,-16.30961531031347,270300048.81187636,1.1574225554461836e+41
AGC724906,6588.637610671752,13.65653554905149,12.515555555555556,26.511111111111113,0.0039369797451929145,1180276.8349075976,16466229.22426157,-17.426435235324867,756091044.5462232,1.5528464171219845e+41
NGC4491,6591.618123309795,12.600634516627771,12.51586111111111,11.483333333333333,0.004391132338299908,1316428.357102217,16298230.257389752,-18.460067728957313,1958966871.3702736,2.0382522583674684e+41
NGC4486A,6571.754695605411,14.609905692354353,12.516027777777778,12.270555555555557,0.0013644626691977635,409055.6174480384,17187271.477055006,-16.56612899168787,342335231.2889239,1.2382484436423373e+41
NGC4492,6568.000414723414,14.45249802923226,12.516583333333333,8.077777777777778,0.0007924079239673976,237557.91926486322,14806637.216277776,-16.39978414917922,293706568.7772897,1.1852144880316872e+41
PGC041387,6600.036475225532,14.5985366733944,12.51675,15.730833333333333,0.0056738701812537595,1700983.4880109702,16789479.95264768,-16.52664954785771,330110865.4278416,1.2254507285575232e+41
PGC041391,6595.717195849696,14.414393283980118,12.516972222222224,7.723333333333334,0.005015724363030216,1503676.3354433128,16628121.131083675,-16.68982261380083,383644561.0117003,1.279216948347889e+41
SDSSJ123102.35+180012.4,6589.4393615400695,11.004768521187476,12.517305555555556,18.003333333333334,0.004059145721349022,1216901.2731834066,15351816.480677605,-19.926030329299056,7558091263.971087,2.9977576165560603e+41
SDSSJ123109.18+181311.8,6605.791863683459,9.931442411415194,12.519222222222224,18.22,0.006550841665670104,1963892.9249200546,17477183.44548748,-21.280914812273043,26324851192.372406,4.281938801866869e+41
PGC041411,6602.54804244413,10.99967859723711,12.519555555555556,13.0975,0.006056567691249182,1815713.3152029773,17289827.383970182,-20.189274689964353,9631853668.96776,3.2127844185278095e+41
IC3443,6590.3643403925735,12.053367715627536,12.521027777777778,12.331666666666667,0.004200088436730143,1259154.836264707,16711804.200628035,-19.061748977908643,3409569843.2264557,2.3879295150645895e+41
PGC041432,6568.25739593241,13.34608295929177,12.522055555555557,12.738055555555555,0.0008315651752925923,249296.96788816713,17072500.338598948,-17.81540269072726,1081835120.745027,1.720211821335218e+41
