Cepheid ID,Galaxy_ID,Period,Apparent Magnitude,Absolute Magnitude,Distance in parsecs
XYZ964039,UGC08048,4.535448117483058,30.17426796399688,-0.6962304428232406,14931370.822758479
XYZ996807,NGC4413,7.473181483869252,30.14259062569682,-1.0758150192156337,17525932.269141246
XYZ144855,PGC2832117,7.277137911366719,30.33307242364035,-1.0556095261447962,18955549.99342246
XYZ505312,PGC3295235,4.183831867533358,30.371968006049137,-0.6348942813494378,15899096.945399525
XYZ898528,UGC07354,4.927068193627157,30.44650455435234,-0.7591809371413376,17423568.14652768
XYZ603618,IC3215,3.519567582295944,30.747917718203183,-0.5034834751235517,17794272.566901363
XYZ865767,PGC041458,4.877609077014055,30.332949694390773,-0.7515124546357379,16477542.095160158
XYZ898538,NGC 4269,13.701003617895616,29.5952198900754,-1.5365398026593753,16840381.99697138
XYZ210410,IC3471,4.017990959920532,30.625911176743397,-0.6041522065494174,17620274.776308924
XYZ439794,NGC4412,4.9604295569240735,30.312547250710058,-0.7643101619622117,16419936.850601451
XYZ931319,SDSSJ120920.02+242649.5,28.764143469046527,28.963021931737785,-2.1002655262552348,16317645.414624564
XYZ734712,NGC4562,4.400991016476282,30.428211232935013,-0.6733563061376768,16607853.599290915
XYZ341503,PGC040210,5.993069049877523,30.223257957738397,-0.9080510038446938,16836886.81231352
XYZ374287,PGC039929,12.532479979925878,29.51496619926045,-1.468781626608422,15730754.928280413
XYZ439835,PGC042454,5.247840372337066,30.35365915205987,-0.8071214652911454,17066958.146770094
XYZ964124,PGC1120414,3.5124435505397877,30.62219489868528,-0.5019434098049609,16781379.61222249
XYZ603676,AGC229177,37.76971150316004,28.873445461240607,-2.3072961427700274,17224567.30153027
XYZ996895,PGC040493,23.91613177468948,29.34219273649189,-1.9599716055797718,18215154.88407927
XYZ177700,NGC4516,10.497750944620217,29.76972143447845,-1.3341227990778324,16625275.343650712
XYZ505385,NGC4620,40.29744926552627,28.88726659715798,-2.356535022963752,17732106.21389989
XYZ407082,PGC039188,4.876325016155724,30.526097273218163,-0.7513123309519034,18008681.64868236
XYZ570925,UGC07697,1.9417840617799087,31.13762681458179,-0.051436829128603645,17290706.09348866
XYZ472622,PGC040315,5.424431419229615,30.287644418302115,-0.8322776132225418,16748827.369257644
XYZ734779,NGC4261,2.600073991413729,30.66855326512797,-0.2733307950914065,15430386.771637235
XYZ341564,PGC040274,5.2419346676308605,30.49836693853076,-0.8062656140311524,18235870.964628894
XYZ702022,PGC039460,6.112044190078403,29.85425223492927,-0.9229924986710596,14303718.242613595
XYZ833096,SDSSJ122138.38+084638.0,3.5332673003748094,30.43784733009565,-0.506436323552719,15447447.601099672
XYZ833103,NGC4596,20.432753899181957,29.317354326617615,-1.8403234339912278,17042588.272760116
XYZ636496,NGC4343,4.280838792245038,30.183839847915984,-0.6523165369410953,14697087.40488029
XYZ669266,SDSSJ121518.94+025538.2,6.571109731560125,30.50760025013595,-0.9780390210291214,19821104.638277326
XYZ898651,PGC1166504,4.551693428203097,30.61927262379151,-0.6989480950961862,18350341.199600372
XYZ833119,PGC040825,16.551086375887557,29.396854802671243,-1.680182861633191,16421299.908796187
XYZ865889,PGC042945,4.201274085075887,30.67262067688496,-0.6380564604629329,18286703.675073076
XYZ276069,PGC039515,49.003756638044415,28.79344961122291,-2.5052145126099052,18185817.343625724
XYZ407150,PGC1260930,2.7087493395620803,30.621659149391267,-0.30445413079088995,15318726.27700401
XYZ308849,NGC4306,16.477975479541424,29.742935571851195,-1.676817906525341,19228734.17692718
XYZ374387,PGC040848,3.15476078746742,30.55655351748781,-0.4203107190127768,15680967.232455298
XYZ636532,IC3779,2.2437601163074623,31.1610874437259,-0.16130414461219983,18385621.60593177
XYZ833149,IC3392,5.033299322834355,30.26186890229452,-0.7753947664913601,16123255.410699567
XYZ603782,SDSSJ122155.85+174052.5,29.266071228982124,28.98938519511057,-2.113414460821174,16617279.748493742
XYZ112263,PGC1433167,69.5782298391626,28.418561953451267,-2.7716662628907094,17299981.681598425
XYZ603801,PGC043013,34.835488092104235,28.78935225864498,-2.245827340185471,16107788.544786548
XYZ571033,PGC042811,6.855580572078683,30.203249501538625,-1.0102516726151771,17486393.0026652
XYZ734877,NGC4483,3.974746099199719,30.46154018140995,-0.5959272064893151,16273968.745168887
XYZ505513,UGC08030,5.887529566839068,30.33518982097739,-0.8945464339006135,17617620.513525043
XYZ865964,PGC1307035,37.85268788372823,28.72134799897973,-2.308964146063174,16071722.643754117
XYZ112304,PGC041595,5.5994710149113445,29.879650268322496,-0.8564172170038651,14035034.905231822
XYZ407228,UGC07982,15.188783839736391,29.61649902262831,-1.6148956662208585,17631080.88279736
XYZ407230,PGC1132599,6.185988009706534,30.215260170087163,-0.9321328772468316,16962060.56078836
XYZ702143,NGC4624,35.459868719134754,28.843479505220674,-2.2593302353727736,16617356.92195128
XYZ603840,UGC07567,18.600094540295995,29.02138765335897,-1.7688962327865616,14389866.910227932
XYZ636650,PGC040630,4.2625703676713815,30.204813578321662,-0.6490659390628875,14817533.011985218
XYZ833259,PGC039331,7.489409640394879,29.837401697299956,-1.0774637708731234,15239583.35259355
XYZ571121,PGC3294218,22.83394542755742,28.941695259090327,-1.9247758735062865,14903704.34304535
XYZ145139,PGC038893,3.280892871627471,30.40847233223012,-0.45010831443801186,14849646.98072352
XYZ997113,NGC4293,8.228532995532415,29.94572804957161,-1.1490013670992076,16555636.537625503
XYZ538371,PGC039894,15.612122855045998,29.34131101118635,-1.6357907847388529,15682682.826588986
XYZ341767,PGC039639,20.14480923678431,28.93834432966083,-1.8295358781855502,14242165.940099552
XYZ210697,PGC042771,5.715220025608442,30.363128232139868,-0.8719690804455205,17661169.658580557
XYZ571150,UGC07411,3.5984794946835383,30.765925178600053,-0.5203370564349039,18082249.06848882
XYZ866067,NGC4255,9.933545827029423,29.87030076499885,-1.2921329595755535,17079955.89596711
XYZ898852,IC3025,13.04594555428556,29.561433289157165,-1.4993019102026388,16298477.597526908
XYZ440101,PGC043392,7.10233140540594,30.206848263292,-1.0371283832744682,17733535.526368607
XYZ538406,PGC1122171,5.333654879997218,30.43665181771088,-0.8194501257075231,17832834.8950552
XYZ898866,PGC040279,3.657066870891104,30.69822851328806,-0.532612467995895,17626585.675648104
XYZ440117,PGC041432,4.6951194283859525,30.275387528322984,-0.7225291563455924,15833733.716768628
XYZ177983,NGC4438,10.343749594092582,29.98598550616596,-1.322889789089289,18271536.04708569
XYZ571200,PGC041874,4.474322536422025,30.378819046914465,-0.6859168822626667,16328533.65978489
XYZ177989,PGC043309,5.949652570059064,30.19931720232804,-0.9025245581412329,16609951.031596608
XYZ145221,PGC040687,29.329291323029384,29.138324499386204,-2.1150546153050778,17810488.156778824
XYZ210759,NGC4647,5.5945161048474255,30.463792685886915,-0.8557443275885686,18361468.109205503
XYZ800589,IC3881,5.515840671569047,30.25527456276324,-0.8449794005015319,16597810.147883734
XYZ866128,IC3033,14.18726043588895,29.46861005338058,-1.563048045045021,16081687.538915908
XYZ964445,IC0797,5.203485398007978,30.33468651520337,-0.80066988287067,16868298.576327357
XYZ472941,UGC07979,11.613081179177607,29.767000105160516,-1.4108695218516418,17201801.245705012
XYZ440179,UGC07857,3.66335115363981,30.625700694889627,-0.533917474383026,17057824.18620807
XYZ997237,PGC043864,15.326576677690651,29.50023096549296,-1.621760085251821,16764793.568115557
XYZ145274,PGC041890,7.354997340045621,30.2787402291832,-1.0636986279257865,18556145.595244255
XYZ243587,IC3727,7.521956863554683,30.238136498250743,-1.0807597700078633,18356050.915227666
XYZ767878,PGC039164,12.243744457736602,29.78211248711955,-1.4510651462379631,17645563.290032092
XYZ538503,AGC224696,11.920047530972536,29.67630571871955,-1.430699782879144,16649496.340727411
XYZ636809,PGC042757,9.91552869380951,29.893593866735195,-1.2907530893551722,17253189.45277618
XYZ374673,NGC4312,7.757328221389267,29.977475894957056,-1.1041792706317057,16456255.93643694
XYZ669588,NGC4268,3.7705073125218185,30.49548621414716,-0.5558316746671312,16227946.89243466
XYZ407450,PGC1267592,3.1953899260842995,30.50397636496209,-0.4300371207466844,15374560.05176352
XYZ341915,PGC1292607,5.135925755692304,30.059355137614364,-0.7907366546870844,14791709.142367553
XYZ964511,PGC040737,28.407448051415034,28.882651197920502,-2.090781001413019,15656202.85838303
XYZ243623,PGC039565,2.077973819750309,31.003978196786303,-0.10296010886690493,16648981.132091302
XYZ178089,PGC1170050,4.735989283426323,30.550023056643877,-0.7291168858759292,18023037.590308435
XYZ309161,PGC043056,2.4761781955182616,30.915719679850948,-0.23622067719791023,16997618.25894293
XYZ997298,NGC4262,48.94592218404537,28.621252365931458,-2.5043169259915343,16792442.055528563
XYZ571321,IC3520,13.298000142242934,29.584936455374525,-1.5138471113836613,16586574.867683588
XYZ210880,PGC042724,10.926735578998915,29.699253826051216,-1.3645654213940377,16321642.064235877
XYZ604099,PGC040096,31.60922737109629,28.964220469859185,-2.1719564448262028,16874673.667438734
XYZ636872,PGC039996,9.31787034704393,29.883947238493228,-1.243500078649929,16806971.492286753
XYZ210911,IC3227,10.693657120459912,29.844604737119223,-1.3481765865095856,17320334.086236313
XYZ997343,PGC040096,29.552376990406813,29.147391828074333,-2.120814135902201,17932514.58765167
XYZ210924,PGC037931,2.6586109601419103,31.157759667577977,-0.2902532634319545,19480611.53863266
XYZ145390,UGC07186,15.123383278266065,29.62907835789551,-1.6116157869405912,17706748.915508848
XYZ866288,UGC07332,11.2800425068545,29.924395548883624,-1.388753197698926,18307529.782553848
XYZ767990,PGC040670,13.474273000003082,29.66940410324516,-1.523856306821058,17324155.84909158
XYZ800762,NGC4158,6.253147462061076,30.45014432315557,-0.9403404334163079,18971293.865479283
XYZ538619,UGC08276,28.23027785497811,28.984742474860177,-2.0860256899119376,16373956.525305592
XYZ342020,UGC07642,64.78528622794472,28.485484447007963,-2.7174164851930693,17401239.580836833
XYZ800786,IC3665,3.799891230267168,30.3219493164664,-0.5617321341475652,15022295.13649851
XYZ702486,PGC045019,49.42404605622941,28.55977455355716,-2.511705727707786,16379327.110066393
XYZ702487,SDSSJ125736.51+091846.1,11.489067055515024,30.21527208055576,-1.4027090428913411,21066686.124446318
XYZ669729,PGC042211,2.653106114950504,30.87010073834965,-0.28867781922979036,17051229.96004535
XYZ800810,UGC08056,4.890069001789846,30.44018630995681,-0.7534516296796252,17327168.067744557
XYZ604215,PGC1314461,3.267964983986748,30.682905425160943,-0.4471073885904912,16826839.90476286
XYZ112696,IC3227,7.921921948452274,29.983350977322093,-1.1201379385942662,16622555.175391955
XYZ112701,IC3033,14.440922223426035,29.61499051744806,-1.5765179747749125,17310184.56504405
XYZ112707,PGC041826,5.016288363784724,30.52361895907372,-0.7728215657657427,18167204.503930427
XYZ637008,PGC169451,4.584082905459525,30.40376155409292,-0.7043376511766697,16657884.2906582
XYZ735321,PGC040210,12.132509179670713,29.598136818573632,-1.4441281526281424,16160433.045789363
XYZ702563,SDSSJ122138.38+084638.0,4.634296363493726,30.334846530594305,-0.7126182653426365,16199177.314708255
XYZ538733,NGC4380,7.0910928900715815,29.914086845826795,-1.0359246935785194,15488248.494891772
XYZ473198,VCC565,8.354765155716867,29.98161913895559,-1.160573147643678,16921484.37730594
XYZ178286,SDSSJ125208.90+030714.6,11.097618492104724,29.50757489049071,-1.3763603921617957,15024051.254907632
XYZ997494,IC3459,14.472563593322691,29.751872811750925,-1.5781815701063187,18450616.259012803
XYZ178294,UGCA298,56.49570041259202,28.577148468833595,-2.613350096295523,17302135.667162497
XYZ735353,NGC4747,8.499081301011438,30.02113344065575,-1.1735903961902119,17335835.103408456
XYZ440445,KDG130,4.258134754900648,30.32657950357418,-0.6482745850229785,15666457.963017063
XYZ833662,PGC040422,5.079853265669108,30.388578632411143,-0.7823926332942808,17147241.053275015
XYZ866433,NGC4371,2.710828021513795,30.9442243227352,-0.3050371936016191,17776747.479635756
XYZ571522,IC0782,5.776822040973422,30.62166852472945,-0.8801178975163557,19969044.48454358
XYZ702594,NGC4165,9.517749729297332,29.828686888042554,-1.2596324078072012,16506836.862734687
XYZ407684,NGC4204,12.848159234877588,29.63727840275673,-1.4876901919618286,16787797.383153744
XYZ538761,PGC041345,24.068532822050013,29.097743210092947,-1.9647997432335444,16312051.753506754
XYZ374922,SDSSJ121820.26+050700.4,15.87842507441009,29.546516934512283,-1.6486465406130446,17339345.28767902
XYZ997515,PGC041469,4.431927203451293,30.24197489589658,-0.67868053904602,15280272.067592958
XYZ702606,NGC4900,13.937247124216752,29.565153308257425,-1.549534094002546,16708500.671368308
XYZ342159,NGC4415,5.194835681980274,30.48254512153575,-0.7994053462188018,18046379.814972237
XYZ702617,IC0796,4.219099840937287,30.525971949284976,-0.6412746374169842,17117853.97744534
XYZ407710,NGC4592,4.295345453099769,30.50127417267881,-0.654887918144119,17030696.83761559
XYZ243871,IC3520,2.1267668182853976,30.89052428559452,-0.12060140483541809,15930343.414000254
XYZ374945,NGC4636,5.5151901019898615,30.38815961421321,-0.8448897463610561,17644520.965638
XYZ538787,PGC040707,2.6870346294986622,30.749080549060597,-0.2983363414099079,16198819.944022017
XYZ800933,PGC1120391,3.122237841404933,30.66496937599603,-0.4124341981674759,16424067.257713424
XYZ374950,SDSSJ114843.14+171053.1,3.956673882819105,30.61813031371432,-0.5924633976391276,17462995.507177483
XYZ145582,IC0782,3.9095412765372375,30.789625443129157,-0.5833547578686091,18818978.244684268
XYZ932014,VLSB-D,6.526788990453367,30.048270609651112,-0.9728950354942332,16004169.00948471
XYZ768182,PGC039164,11.143455687909096,29.917348191846557,-1.3794933575164152,18170559.90797644
XYZ604348,NGC4049,4.7547448520982805,29.980807326808414,-0.7321210502357092,13886272.242333988
XYZ309436,PGC042400,3.1967461946899127,30.74311428708837,-0.4303596672929994,17167015.16843
XYZ800960,IC3391,84.19295940028414,28.11171586619689,-2.916583922633744,16056835.487316888
XYZ178369,PGC041259,9.600114315375269,29.739448581073745,-1.266181732679043,15890079.233258378
XYZ145603,IC3602,6.478150115518197,30.32234069795304,-0.9672095190770427,18109649.436874278
XYZ669892,IC3718,8.187420445281429,29.99297444134953,-1.145194200261682,16890158.626081396
XYZ571591,PGC089681,8.111674926596015,29.821116794388384,-1.1381295728093623,15554257.107333155
XYZ800979,PGC040312,8.792864426897065,30.305067338411416,-1.1994199836568409,19993897.641531587
XYZ997589,NGC4350,14.214326264864695,29.43198957013361,-1.5644967220170043,15823307.15261692
XYZ440539,PGC040641,14.35178147037966,29.588928870032667,-1.5718115845486602,17066642.485393334
XYZ604380,PGC042340,17.171889658727967,29.481124316582346,-1.7081707332079803,17292548.800631423
XYZ833766,PGC041016,8.080159385406244,30.04896773340807,-1.1351707295348776,17251532.97348072
XYZ506092,UGC07387,5.076380355836401,30.220304340027088,-0.7818728126325909,15864830.28363555
XYZ571637,UGC08042,6.169003314135902,30.186419264436072,-0.9300430600858545,16722163.480638085
XYZ801017,IC3025,4.33590052101064,30.362891922511167,-0.6620307023705627,16031882.6397221
XYZ866554,PGC1207559,5.837893228730534,30.19315758463194,-0.8881111677652656,16453327.808683988
XYZ899328,PGC039565,7.069382427143304,30.073380311960936,-1.0335940047842271,16649257.236433793
XYZ571650,UGC07346,10.101278240463689,29.752648485368983,-1.304860201665786,16274278.261987427
XYZ997640,SDSSJ123340.31+124413.5,6.689922818221026,30.18707102702751,-0.9916594646864232,17208622.128700912
XYZ473360,PGC039672,1.4034288846508496,31.506703817330315,0.19535450547251232,18292365.16019332
XYZ833809,PGC1415716,5.240521942245693,30.349516816039817,-0.8060607397826687,17026112.990005963
XYZ342289,NGC4543,0.9725676441489118,31.510806527912187,0.4741039347286689,16119089.943719342
XYZ866580,PGC039632,4.044029407080118,30.44201394949563,-0.6090620245666329,16226139.104750205
XYZ473376,NGC4452,15.120292134674154,29.54801730126403,-1.611460413312116,17056720.89149137
XYZ604465,PGC041942,12.921320624212584,29.630481777135024,-1.4920060798387282,16768629.585869195
XYZ735540,UGC07035,7.330813553165402,29.877392224224806,-1.0611952900911228,15406979.434461193
XYZ801076,UGC07688,7.513194650106088,30.292654192013856,-1.079873841322503,18815059.959812637
XYZ899383,PGC1229213,5.119589435026374,30.48102716498217,-0.7883151248203635,17941901.081329502
XYZ112951,IC3468,4.524924448645355,30.290828626907917,-0.6944647546533949,15741955.352532728
XYZ866617,PGC038113,3.7648493955090414,30.650897073493635,-0.5546902545191719,17422780.51531841
XYZ964927,NGC4641,6.164996293462865,30.19945433460896,-0.9295491926815287,16819020.714698542
XYZ473416,SDSSJ114843.14+171053.1,2.764530181749558,30.83322684958616,-0.3199474750502865,17007280.122733884
XYZ768342,PGC040867,3.7674369655480415,30.389583433114247,-0.5552124799340865,15451092.148294711
XYZ571735,SDSSJ122933.64+131145.6,6.622665706501875,30.07992976781665,-0.9839792723788181,16322316.995874135
XYZ473433,SDSSJ123340.31+124413.5,10.63591009754498,29.86614901806641,-1.3440609092396223,17459909.38605205
XYZ309593,NGC4550,5.837385072917052,30.373707384642177,-0.8880450036739482,17879298.60506542
XYZ932192,NGC4635,12.386401713042908,29.45977964051253,-1.459870046210313,15273196.431755561
XYZ833896,NGC4733,5.234214149015147,30.407530969573884,-0.8051453056389632,17479751.5332356
XYZ113008,PGC1145528,18.119977686340366,29.435146502782672,-1.7490187735954026,17251745.99747043
XYZ702835,NGC4458,3.658485933133031,30.59592590933502,-0.5329073491352316,16817701.958572954
XYZ670077,PGC038844,4.327827800857394,30.376893317645628,-0.6606142306990028,16125066.32628684
XYZ440708,PGC040951,13.01671135592085,29.620008165144117,-1.4975967492464146,16730964.698715175
XYZ637321,NGC4436,4.386951737126556,30.47826098904529,-0.6709277359406709,16976092.970342588
XYZ375178,PGC040803,3.2954199998304987,30.66151883828148,-0.45346639185461096,16710792.479691874
XYZ342410,UGC08114,10.694808489343323,29.857156243461414,-1.3482584193364808,17421395.193299662
XYZ407949,Mrk772,5.281003862143365,30.549599479392302,-0.8119096804365697,18719827.04716754
XYZ473494,PGC039866,5.42277911938596,30.082121805414005,-0.8320460532493046,15234688.254364261
XYZ899480,NGC4224,69.08859997448036,28.339296796373908,-2.7662985433924763,16638687.609145625
XYZ473497,PGC042077,5.119211333765739,29.950045830624784,-0.7882589874935295,14049503.072529381
XYZ407961,SDSSJ125133.00+194322.9,17.664727750899047,29.49205620345688,-1.72967823461164,17552819.52903231
XYZ604572,NGC4498,4.780229933172316,30.279636709342743,-0.7361841753914207,15964825.53695765
XYZ145823,PGC037954,1.8654431304070511,30.829388064242224,-0.020950890510460396,14793392.867726646
XYZ178592,SDSSJ121804.26+144510.4,3.055208423780601,30.62588295054657,-0.3959386705953771,16009004.408978121
XYZ539048,AGC742455,7.434513839851294,29.92138179184577,-1.0718719820312432,15799769.631659362
XYZ932265,IC3049,20.92892722515873,28.963692343974948,-1.8585602392133833,14603283.506573504
XYZ997816,PGC041284,2.8245670458254235,30.66374304375695,-0.3362774581312565,15849081.562507985
XYZ145851,SDSSJ115300.30+160229.4,4.7147595439266325,30.35572958601984,-0.7257020340034694,16454561.90906959
XYZ211388,SDSSJ124637.60+221446.8,2.2648337949038875,31.11393559750285,-0.16840965191214158,18049661.011369426
XYZ637374,IC3446,4.792757787867807,30.200269724836385,-0.7381735755530006,15405956.245213756
XYZ997828,SDSSJ121341.42+090040.2,12.636904512514253,29.65643023176173,-1.475088660023904,16838514.621123556
XYZ113101,SDSSJ123524.43+050253.8,5.8258489020773965,30.11749962617288,-0.8865413925579895,15878453.580411175
XYZ342491,EVCC0580,3.7701328749773024,30.686046147792226,-0.5557561891098084,17715787.707117822
XYZ702947,PGC039255,4.27501951191249,30.35961028389333,-0.6512825895119345,15928635.514640402
XYZ473573,AGC232135,13.012412869540809,29.55006065251209,-1.4973457059100366,16198741.376898255
XYZ473579,PGC039424,24.075222690530698,29.034864833608378,-1.9650109803901457,15848025.553802576
XYZ834029,UGC08061,39.21985044825127,28.846166758975627,-2.3359327676054136,17235341.992213454
XYZ178679,NGC4904,10.050643916766145,30.05338943358256,-1.3010405641879075,18658898.384351272
XYZ997893,NGC4587,7.752397179702473,29.82567778251452,-1.1036959589689355,15341744.589260615
XYZ571911,PGC039255,24.771364962188148,29.110890790520838,-1.986677336496358,16577293.450546972
XYZ899617,VCC565,34.869383663077606,28.846083041653383,-2.2465665582153522,16539787.288751252
XYZ965154,EVCC1002,25.61628558662719,28.9423835725206,-2.0121705866585824,15520683.107893826
XYZ932388,KK128,14.868301301083768,29.542374062622248,-1.598686276476257,16912665.826186385
XYZ703015,UGC07715,5.427886252167307,30.451480326742956,-0.8327615596222482,18065433.078575213
XYZ375340,PGC135809,15.023350262312388,29.542476718684377,-1.6065715278001147,16974994.775885373
XYZ637489,PGC042870,6.813325260597781,29.881418580749152,-1.0055522810342803,15045068.601814216
XYZ932409,NGC4324,14.349977806737844,29.288523266926912,-1.571716054559379,14860994.1868229
XYZ899643,SDSSJ122358.19+072701.7,3.573912135178766,30.587011955360897,-0.5151300408238102,16612247.742933504
XYZ768573,PGC042057,1.180120000736285,31.55172896506572,0.3270791599098251,17576401.352713652
XYZ211521,IC3328,13.901472728870168,29.75484699103901,-1.5475805824863456,18217363.105703108
XYZ440908,PGC1143249,2.658164255913434,30.738470114236385,-0.2901255417996485,16059023.410443341
XYZ473676,PGC039910,5.971664282046128,30.28979273186495,-0.9053314312471226,17339031.381594554
XYZ997968,SDSSJ121428.14+055431.1,2.5393283235730326,30.838312512265997,-0.2553621382075029,16547596.792174757
XYZ539224,SDSSJ122928.18+203348.8,98.33637086372622,28.17128149383376,-3.03461208720191,17425237.90573187
XYZ604760,PGC1528400,17.376158866670213,29.131953741179075,-1.7171590245325252,14785041.679111233
XYZ178788,IC3393,17.174844505690512,29.473455424976976,-1.708301513481208,17232623.027109735
XYZ572006,PGC040912,1.660236794914,31.10933592156276,0.06762830021867766,16156285.694339436
XYZ834152,PGC039392,8.306207921194359,30.18582290034329,-1.1561427010406031,18552101.86657122
XYZ768620,PGC040766,30.193533152547708,29.0820886937249,-2.1371283067774516,17532481.93559855
XYZ146033,AGC229177,3.049487379799033,30.733296982587216,-0.3945140340498237,16809786.72444609
XYZ539249,PGC1174996,1.5713722513293902,31.14065664358817,0.10944135499829838,16078408.471974978
XYZ211569,PGC041607,4.397246697783559,30.37975112160002,-0.6727093574507248,16236487.996921666
XYZ146041,NGC4234,12.993514905060891,29.41106045775908,-1.4962410285637417,15186591.015004022
XYZ440955,PGC040913,68.38776230193838,28.31478562965211,-2.758548826020927,16393319.044255005
XYZ244348,PGC1187621,6.951820482020021,30.17579889600876,-1.0208476981638035,17351192.132838476
XYZ670336,PGC040262,3.6625229876348406,30.87474866572623,-0.5337456239450735,19129290.300394796
XYZ703107,PGC042666,11.181945943400908,29.646992276305987,-1.382114222442407,16062801.768425848
XYZ178820,NGC4570,2.333336145819227,31.165329245588836,-0.1910584565656323,18675728.01490652
XYZ998027,NGC4492,6.495269900198464,29.895467314916868,-0.9692155460435492,14891435.754992163
XYZ113292,SDSSJ123524.43+050253.8,3.568269679626588,30.504916233598152,-0.5139290767092706,15987076.829349242
XYZ965261,NGC4261,33.73073459201791,28.81737357401092,-2.221331889053682,16133964.336349819
XYZ211613,PGC041007,3.0741265254184964,30.76717515610151,-0.40063067351704224,17122263.092372317
XYZ113309,PGC1275680,5.968989360621132,30.23192521291441,-0.9049908853669757,16880418.895965207
XYZ539295,PGC039971,7.279586693543085,30.01220253045173,-1.055865254678877,16353607.007047337
XYZ440989,PGC042136,5.325937210192276,30.448030211384538,-0.8183495032276908,17917439.34390646
XYZ866987,NGC4191,4.307012969388817,30.62796801633267,-0.6569497528408126,18071056.919807814
XYZ637616,PGC039792,1.8004157518120891,31.2359504385848,0.006017731563501549,17619214.443918794
XYZ408249,PGC038947,4.714785782576144,30.129516977631475,-0.7257062640332135,14826705.056035267
XYZ211641,PGC1416088,15.576524846980035,29.52045793211805,-1.6340556946212696,17017772.96240868
XYZ670407,NGC4309,24.082632422974505,29.141660372454037,-1.96524487924164,16648727.704728162
XYZ572108,PGC041647,6.27226885017877,30.219978993646023,-0.9426611402426226,17081579.508374102
XYZ703181,AGC229385 = ComaP,4.890901529831573,30.31491508937416,-0.7535810223323063,16356833.10163175
XYZ244438,NGC4078,24.77707767057137,28.934947437479074,-1.9868526053490203,15288328.596518956
XYZ670424,[SDV2005]230,12.239608990888494,29.591016327300665,-1.4508083750201846,16157156.828919819
XYZ834268,PGC1236745,7.236279833802605,29.905789457822767,-1.0513299370203244,15539029.063328784
XYZ441052,PGC040553,4.748832877533035,30.426168276729168,-0.7311753833600487,17039966.319304265
XYZ801502,NGC4689,3.766030442335562,30.40533844685688,-0.5549286588265194,15561570.375947814
XYZ113386,PGC039112,2.977777834644682,30.4869287099315,-0.37642689597102513,14882336.53999232
XYZ277229,KDG104,9.561144148054964,29.71284406371057,-1.2630900028543732,15674251.586127762
XYZ146157,PGC039018,27.81083875913088,28.954185012379945,-2.074647768405096,16060777.151270382
XYZ506621,NGC4376,4.85984951831249,30.252510210273773,-0.748739902491715,15858058.753147623
XYZ146173,PGC1364593,13.289329894708398,29.50799801056881,-1.5133513764994533,16005523.280067222
XYZ473854,NGC4302,1.3110894964812574,31.23157683293409,0.2470859373313333,15736138.854886828
XYZ899847,PGC041626,5.114981028920656,30.609440361721767,-0.7876306241977069,19028922.492770907
XYZ703240,NGC4544,6.226616378396275,30.104170492134184,-0.9371086520575453,16153098.034061428
XYZ506640,NGC4162,15.161884354842291,29.28401652143284,-1.613548353172751,15118648.669491298
XYZ146194,SDSSJ122038.59+055432.3,33.49082308053746,29.115681843849423,-2.215906422953312,18463654.011838876
XYZ604953,NGC4630,7.593862091851384,29.99700863709903,-1.0879912095376032,16481622.751216682
XYZ834332,PGC040457,31.598998214274744,28.81329779398725,-2.171710431327704,15739888.265632996
XYZ801569,IC3101,15.742280168795642,29.62043171954757,-1.642101305942503,17885727.309462726
XYZ801571,IC3311,5.652275726820048,30.223489427495775,-0.8635514717500146,16497121.761769205
XYZ604968,PGC038784,3.2315011519099404,30.746100810618127,-0.43857870751909594,17255831.9894101
XYZ998186,AGC224696,12.719746019365358,29.79801089143468,-1.4800551589413822,18014126.579851482
XYZ441133,PGC038947,12.139464510859758,29.569063943587462,-1.4445637702390655,15948709.322457977
XYZ965425,PGC042748,39.0935613550103,28.581769795339596,-2.3334813191176442,15242290.09230294
XYZ932662,SDSSJ121626.98+060307.6,2.422581507977672,30.95969861146378,-0.21958801230081976,17213029.963628188
XYZ342845,SDSSJ121820.26+050700.4,4.106144247046879,30.49673816225035,-0.6206479202088808,16729278.706839783
XYZ375615,PGC039164,12.541550195727366,29.826118483117323,-1.4693315297363962,18158919.466458496
XYZ539471,PGC042758,3.4801100833433467,30.30683348481673,-0.4949141068401464,14466035.226858485
XYZ342864,PGC040769,9.193245771976796,30.07186339263537,-1.2332654911745107,18240039.59556589
XYZ670556,UGC07307,0.7636415721571418,31.558441024620453,0.6579239527516842,15139217.01153027
XYZ637793,IC3520,3.4428924432231867,30.48079628885264,-0.4867416766193126,15613763.364382146
XYZ310115,PGC040556,3.4435794136275195,30.577676712949994,-0.48689332366259613,16327286.267073717
XYZ310123,NGC4259,3.959054824227422,30.607895024753663,-0.5929206442710162,17384537.20564167
XYZ899963,NGC4519A,8.761031623492775,29.80746774292522,-1.196663251729059,15879111.524816237
XYZ539515,PGC040598,4.896494352774709,30.32401090711634,-0.7544496960025351,16432064.108462593
XYZ605066,UGC07423,3.091953150944052,30.785193901270453,-0.40502562327378816,17299912.434740856
XYZ637847,PGC1811760,10.501676869655451,29.584384462151657,-1.3344070011509008,15267161.252636436
XYZ441240,PGC044215,12.355202775926765,29.56452082845544,-1.4579531223461073,16013814.378985284
